punto,banda,reflect,fecha,longitud,latitud
5,B11,-0.00196612194283968,2024-05-30,-58.8624132,-27.4708793
5,B12,-9.583812724384996e-4,2024-05-30,-58.8624132,-27.4708793
6,B01,0.02839276401533021,2024-05-30,-58.8606735,-27.4730282
6,B02,0.04342392128374842,2024-05-30,-58.8606735,-27.4730282
6,B03,0.08113798913028505,2024-05-30,-58.8606735,-27.4730282
6,B04,0.09251709944672054,2024-05-30,-58.8606735,-27.4730282
6,B05,0.07213882605234782,2024-05-30,-58.8606735,-27.4730282
6,B06,0.02700082667999797,2024-05-30,-58.8606735,-27.4730282
6,B07,0.02458271591199769,2024-05-30,-58.8606735,-27.4730282
6,B08,0.01965024136006832,2024-05-30,-58.8606735,-27.4730282
6,B8A,0.01277481350633833,2024-05-30,-58.8606735,-27.4730282
6,B11,-0.00212409331773718,2024-05-30,-58.8606735,-27.4730282
6,B12,-8.402417879551649e-4,2024-05-30,-58.8606735,-27.4730282
7,B01,0.02940772453116046,2024-05-30,-58.8593196,-27.473469
7,B02,0.04316016948885388,2024-05-30,-58.8593196,-27.473469
7,B03,0.08034945941633648,2024-05-30,-58.8593196,-27.473469
7,B04,0.08703672637542088,2024-05-30,-58.8593196,-27.473469
7,B05,0.06656944337818357,2024-05-30,-58.8593196,-27.473469
7,B06,0.02273159743183189,2024-05-30,-58.8593196,-27.473469
7,B07,0.02160102480815516,2024-05-30,-58.8593196,-27.473469
7,B08,0.0177646850546201,2024-05-30,-58.8593196,-27.473469
7,B8A,0.00991724214206139,2024-05-30,-58.8593196,-27.473469
7,B11,-0.00108214316423982,2024-05-30,-58.8593196,-27.473469
7,B12,-0.00120176327295161,2024-05-30,-58.8593196,-27.473469
8,B01,0.02501643262803554,2024-05-30,-58.8576185,-27.4742076
8,B02,0.04214727423257298,2024-05-30,-58.8576185,-27.4742076
8,B03,0.0791383898920483,2024-05-30,-58.8576185,-27.4742076
8,B04,0.08278411212894651,2024-05-30,-58.8576185,-27.4742076
8,B05,0.06005517144997915,2024-05-30,-58.8576185,-27.4742076
8,B06,0.02186575945880678,2024-05-30,-58.8576185,-27.4742076
8,B07,0.02059815741247601,2024-05-30,-58.8576185,-27.4742076
8,B08,0.01625284076564841,2024-05-30,-58.8576185,-27.4742076
8,B8A,0.00980997240791718,2024-05-30,-58.8576185,-27.4742076
8,B11,2.5147652842052694e-4,2024-05-30,-58.8576185,-27.4742076
8,B12,3.1372816819283697e-5,2024-05-30,-58.8576185,-27.4742076
1,B01,0.13710274630122715,2024-12-16,-58.868234,-27.4644894
1,B02,0.16097221937444475,2024-12-16,-58.868234,-27.4644894
1,B03,0.223076441221767,2024-12-16,-58.868234,-27.4644894
1,B04,0.29084666901164585,2024-12-16,-58.868234,-27.4644894
1,B05,0.2892741627163357,2024-12-16,-58.868234,-27.4644894
1,B06,0.2642122324970033,2024-12-16,-58.868234,-27.4644894
1,B07,0.2647663686010573,2024-12-16,-58.868234,-27.4644894
1,B08,0.22439602182971108,2024-12-16,-58.868234,-27.4644894
1,B8A,0.20909659398926628,2024-12-16,-58.868234,-27.4644894
1,B11,0.15433970714608827,2024-12-16,-58.868234,-27.4644894
1,B12,0.1498588708539804,2024-12-16,-58.868234,-27.4644894
2,B01,0.08537646051910189,2024-12-16,-58.8676694,-27.4653045
2,B02,0.10757104886902703,2024-12-16,-58.8676694,-27.4653045
2,B03,0.16927836421463224,2024-12-16,-58.8676694,-27.4653045
2,B04,0.2269436948829227,2024-12-16,-58.8676694,-27.4653045
2,B05,0.22308245135678184,2024-12-16,-58.8676694,-27.4653045
2,B06,0.16808892455365923,2024-12-16,-58.8676694,-27.4653045
2,B07,0.17458481093247732,2024-12-16,-58.8676694,-27.4653045
2,B08,0.1484002313680119,2024-12-16,-58.8676694,-27.4653045
2,B8A,0.13107195330990684,2024-12-16,-58.8676694,-27.4653045
2,B11,0.0310933966603544,2024-12-16,-58.8676694,-27.4653045
2,B12,0.02719788144653042,2024-12-16,-58.8676694,-27.4653045
3,B01,0.0830988801187939,2024-12-16,-58.8663692,-27.4661351
3,B02,0.11516810870832866,2024-12-16,-58.8663692,-27.4661351
3,B03,0.17530301875538296,2024-12-16,-58.8663692,-27.4661351
3,B04,0.2296546995639801,2024-12-16,-58.8663692,-27.4661351
3,B05,0.21235402756267124,2024-12-16,-58.8663692,-27.4661351
3,B06,0.15123654156923294,2024-12-16,-58.8663692,-27.4661351
3,B07,0.15847511341174444,2024-12-16,-58.8663692,-27.4661351
3,B08,0.13735110147131813,2024-12-16,-58.8663692,-27.4661351
3,B8A,0.11573357466194364,2024-12-16,-58.8663692,-27.4661351
3,B11,0.03632945223297509,2024-12-16,-58.8663692,-27.4661351
3,B12,0.03227790879868229,2024-12-16,-58.8663692,-27.4661351
4,B01,0.0585041017168098,2024-12-16,-58.8653543,-27.4676448
4,B02,0.06412842083308432,2024-12-16,-58.8653543,-27.4676448
4,B03,0.11524886224004956,2024-12-16,-58.8653543,-27.4676448
4,B04,0.1444188356399536,2024-12-16,-58.8653543,-27.4676448
4,B05,0.12504675487677255,2024-12-16,-58.8653543,-27.4676448
4,B06,0.05951655076609717,2024-12-16,-58.8653543,-27.4676448
4,B07,0.06491977721452713,2024-12-16,-58.8653543,-27.4676448
4,B08,0.04526350688603189,2024-12-16,-58.8653543,-27.4676448
4,B8A,0.03565726180871328,2024-12-16,-58.8653543,-27.4676448
4,B11,9.078007214055916e-5,2024-12-16,-58.8653543,-27.4676448
4,B12,4.156356792211429e-4,2024-12-16,-58.8653543,-27.4676448
5,B01,0.03924511166082488,2024-12-16,-58.8643213,-27.4688362
5,B02,0.05371446452207035,2024-12-16,-58.8643213,-27.4688362
5,B03,0.08877077947060268,2024-12-16,-58.8643213,-27.4688362
5,B04,0.08459628125031789,2024-12-16,-58.8643213,-27.4688362
5,B05,0.06344576304157575,2024-12-16,-58.8643213,-27.4688362
5,B06,0.03127904070748223,2024-12-16,-58.8643213,-27.4688362
5,B07,0.03080744565361076,2024-12-16,-58.8643213,-27.4688362
5,B08,0.02470507607277896,2024-12-16,-58.8643213,-27.4688362
5,B8A,0.0215294100344181,2024-12-16,-58.8643213,-27.4688362
5,B11,0.00628738874931716,2024-12-16,-58.8643213,-27.4688362
5,B12,0.00509559063033925,2024-12-16,-58.8643213,-27.4688362
6,B01,0.03679807856678963,2024-12-16,-58.863874,-27.4697985
6,B02,0.03913757411970033,2024-12-16,-58.863874,-27.4697985
6,B03,0.06544454975260629,2024-12-16,-58.863874,-27.4697985
6,B04,0.05533712605635325,2024-12-16,-58.863874,-27.4697985
6,B05,0.03822185306085481,2024-12-16,-58.863874,-27.4697985
6,B06,0.01556064095348119,2024-12-16,-58.863874,-27.4697985
6,B07,0.01592772516111533,2024-12-16,-58.863874,-27.4697985
6,B08,0.01158826115230719,2024-12-16,-58.863874,-27.4697985
6,B8A,0.01148872067117028,2024-12-16,-58.863874,-27.4697985
6,B11,6.793505162931979e-4,2024-12-16,-58.863874,-27.4697985
6,B12,7.605592998313821e-4,2024-12-16,-58.863874,-27.4697985
7,B01,0.03221386215753025,2024-12-16,-58.8631197,-27.4713317
7,B02,0.03355632246368461,2024-12-16,-58.8631197,-27.4713317
7,B03,0.05215603568487697,2024-12-16,-58.8631197,-27.4713317
7,B04,0.03905807849433687,2024-12-16,-58.8631197,-27.4713317
7,B05,0.02752096061077382,2024-12-16,-58.8631197,-27.4713317
7,B06,0.01395150636219316,2024-12-16,-58.8631197,-27.4713317
7,B07,0.01293903392636113,2024-12-16,-58.8631197,-27.4713317
7,B08,0.00834908367445071,2024-12-16,-58.8631197,-27.4713317
7,B8A,0.00943535250715083,2024-12-16,-58.8631197,-27.4713317
7,B11,0.00109939010952883,2024-12-16,-58.8631197,-27.4713317
7,B12,0,2024-12-16,-58.8631197,-27.4713317
8,B01,0.0299017783254385,2024-12-16,-58.8603701,-27.4727798
8,B02,0.03004344283706612,2024-12-16,-58.8603701,-27.4727798
8,B03,0.04723537175191773,2024-12-16,-58.8603701,-27.4727798
8,B04,0.03311071524189578,2024-12-16,-58.8603701,-27.4727798
8,B05,0.02406031431423293,2024-12-16,-58.8603701,-27.4727798
8,B06,0.01111648386965195,2024-12-16,-58.8603701,-27.4727798
8,B07,0.01251909395472871,2024-12-16,-58.8603701,-27.4727798
8,B08,0.00700607280143433,2024-12-16,-58.8603701,-27.4727798
8,B8A,0.00907444105380111,2024-12-16,-58.8603701,-27.4727798
8,B11,0.00198197540723615,2024-12-16,-58.8603701,-27.4727798
8,B12,1.812434913719901e-4,2024-12-16,-58.8603701,-27.4727798
9,B01,0.02544854498571819,2024-12-16,-58.8594739,-27.4738798
9,B02,0.03264671295053429,2024-12-16,-58.8594739,-27.4738798
9,B03,0.04845737458931075,2024-12-16,-58.8594739,-27.4738798
9,B04,0.0339436549693346,2024-12-16,-58.8594739,-27.4738798
9,B05,0.02627367816037602,2024-12-16,-58.8594739,-27.4738798
9,B06,0.01181320452855693,2024-12-16,-58.8594739,-27.4738798
9,B07,0.01246255367166465,2024-12-16,-58.8594739,-27.4738798
9,B08,0.00845158881404333,2024-12-16,-58.8594739,-27.4738798
9,B8A,0.00959910555846161,2024-12-16,-58.8594739,-27.4738798
9,B11,0.00127389526460319,2024-12-16,-58.8594739,-27.4738798
9,B12,0,2024-12-16,-58.8594739,-27.4738798
10,B01,0.02777276539968119,2024-12-16,-58.857934,-27.4743388
10,B02,0.02944745578699641,2024-12-16,-58.857934,-27.4743388
10,B03,0.04669715795252058,2024-12-16,-58.857934,-27.4743388
10,B04,0.0313472847143809,2024-12-16,-58.857934,-27.4743388
10,B05,0.02080869509114159,2024-12-16,-58.857934,-27.4743388
10,B06,0.0112052589861883,2024-12-16,-58.857934,-27.4743388
10,B07,0.01060535893258121,2024-12-16,-58.857934,-27.4743388
10,B08,0.00667559111671936,2024-12-16,-58.857934,-27.4743388
10,B8A,0.00786992923046151,2024-12-16,-58.857934,-27.4743388
10,B11,0.00116704647532767,2024-12-16,-58.857934,-27.4743388
10,B12,0,2024-12-16,-58.857934,-27.4743388
11,B01,0.03756960564189487,2024-12-16,-58.8574817,-27.4748002
11,B02,0.04498708496491114,2024-12-16,-58.8574817,-27.4748002
11,B03,0.06312711454100078,2024-12-16,-58.8574817,-27.4748002
11,B04,0.05056539757384194,2024-12-16,-58.8574817,-27.4748002
11,B05,0.03970559313893318,2024-12-16,-58.8574817,-27.4748002
11,B06,0.03061631932440731,2024-12-16,-58.8574817,-27.4748002
11,B07,0.03167197263489167,2024-12-16,-58.8574817,-27.4748002
11,B08,0.02930582966655492,2024-12-16,-58.8574817,-27.4748002
11,B8A,0.02956236728156606,2024-12-16,-58.8574817,-27.4748002
11,B11,0.02405027019429124,2024-12-16,-58.8574817,-27.4748002
11,B12,0.01848671378360854,2024-12-16,-58.8574817,-27.4748002
12,B01,0.04883162366847197,2024-12-16,-58.8599399,-27.473679
12,B02,0.05902409077518516,2024-12-16,-58.8599399,-27.473679
12,B03,0.07901013849510087,2024-12-16,-58.8599399,-27.473679
12,B04,0.06691352505650786,2024-12-16,-58.8599399,-27.473679
12,B05,0.05383754397432009,2024-12-16,-58.8599399,-27.473679
12,B06,0.04723726492375135,2024-12-16,-58.8599399,-27.473679
12,B07,0.04408928927861982,2024-12-16,-58.8599399,-27.473679
12,B08,0.04107944561272032,2024-12-16,-58.8599399,-27.473679
12,B8A,0.04295100530402528,2024-12-16,-58.8599399,-27.473679
12,B11,0.03557056861205233,2024-12-16,-58.8599399,-27.473679
12,B12,0.03128788687495722,2024-12-16,-58.8599399,-27.473679
13,B01,0.04328321913878123,2024-12-16,-58.8645091,-27.4684081
13,B02,0.05484343982405133,2024-12-16,-58.8645091,-27.4684081
13,B03,0.09475584824879964,2024-12-16,-58.8645091,-27.4684081
13,B04,0.09632729573382272,2024-12-16,-58.8645091,-27.4684081
13,B05,0.07296663439936107,2024-12-16,-58.8645091,-27.4684081
13,B06,0.03133190402554141,2024-12-16,-58.8645091,-27.4684081
13,B07,0.03308190198408232,2024-12-16,-58.8645091,-27.4684081
13,B08,0.02421510985328091,2024-12-16,-58.8645091,-27.4684081
13,B8A,0.01884219298760096,2024-12-16,-58.8645091,-27.4684081
13,B11,0.00147834753928085,2024-12-16,-58.8645091,-27.4684081
13,B12,7.943553403796008e-6,2024-12-16,-58.8645091,-27.4684081
14,B01,0.09360153476397196,2024-12-16,-58.8678377,-27.4652393
14,B02,0.13111434297429192,2024-12-16,-58.8678377,-27.4652393
14,B03,0.1959573576847712,2024-12-16,-58.8678377,-27.4652393
14,B04,0.2552216284804874,2024-12-16,-58.8678377,-27.4652393
14,B05,0.2435370203521517,2024-12-16,-58.8678377,-27.4652393
14,B06,0.1896267616086536,2024-12-16,-58.8678377,-27.4652393
14,B07,0.1991720050573349,2024-12-16,-58.8678377,-27.4652393
14,B08,0.17662876844406128,2024-12-16,-58.8678377,-27.4652393
14,B8A,0.1525156729751163,2024-12-16,-58.8678377,-27.4652393
14,B11,0.05203552668293317,2024-12-16,-58.8678377,-27.4652393
14,B12,0.04492389441778263,2024-12-16,-58.8678377,-27.4652393
1,B01,0.03542391562627421,2025-06-09,-58.8680992,-27.4643763
1,B02,0.03464132806079255,2025-06-09,-58.8680992,-27.4643763
1,B03,0.0572219043970108,2025-06-09,-58.8680992,-27.4643763
1,B04,0.08605152823858792,2025-06-09,-58.8680992,-27.4643763
1,B05,0.09620641213324337,2025-06-09,-58.8680992,-27.4643763
1,B06,0.0689265016052458,2025-06-09,-58.8680992,-27.4643763
1,B07,0.06872707688146168,2025-06-09,-58.8680992,-27.4643763
1,B08,0.04913382408105665,2025-06-09,-58.8680992,-27.4643763
1,B8A,0.05400092630750603,2025-06-09,-58.8680992,-27.4643763
1,B11,0.03636271466449317,2025-06-09,-58.8680992,-27.4643763
1,B12,0.03354260422444592,2025-06-09,-58.8680992,-27.4643763
2,B01,0.03542391562627421,2025-06-09,-58.8680992,-27.4643763
2,B02,0.03464132806079255,2025-06-09,-58.8680992,-27.4643763
2,B03,0.0572219043970108,2025-06-09,-58.8680992,-27.4643763
2,B04,0.08605152823858792,2025-06-09,-58.8680992,-27.4643763
2,B05,0.09620641213324337,2025-06-09,-58.8680992,-27.4643763
2,B06,0.0689265016052458,2025-06-09,-58.8680992,-27.4643763
2,B07,0.06872707688146168,2025-06-09,-58.8680992,-27.4643763
2,B08,0.04913382408105665,2025-06-09,-58.8680992,-27.4643763
2,B8A,0.05400092630750603,2025-06-09,-58.8680992,-27.4643763
2,B11,0.03636271466449317,2025-06-09,-58.8680992,-27.4643763
2,B12,0.03354260422444592,2025-06-09,-58.8680992,-27.4643763
3,B01,0.01822381466627121,2025-06-09,-58.8667997,-27.465176
3,B02,0.03162188414070341,2025-06-09,-58.8667997,-27.465176
3,B03,0.05840765477882491,2025-06-09,-58.8667997,-27.465176
3,B04,0.09330713997284572,2025-06-09,-58.8667997,-27.465176
3,B05,0.09621844357914394,2025-06-09,-58.8667997,-27.465176
3,B06,0.06094633870654636,2025-06-09,-58.8667997,-27.465176
3,B07,0.064776369267039835,2025-06-09,-58.8667997,-27.465176
3,B08,0.05403889384534624,2025-06-09,-58.8667997,-27.465176
3,B8A,0.0398236359986994,2025-06-09,-58.8667997,-27.465176
3,B11,8.488603570084604e-4,2025-06-09,-58.8667997,-27.465176
3,B12,9.094324842509296e-5,2025-06-09,-58.8667997,-27.465176
4,B01,0.01931709258092774,2025-06-09,-58.8660865,-27.4656671
4,B02,0.03304672924180826,2025-06-09,-58.8660865,-27.4656671
4,B03,0.05866149150662952,2025-06-09,-58.8660865,-27.4656671
4,B04,0.09326538112428454,2025-06-09,-58.8660865,-27.4656671
4,B05,0.09811999317672518,2025-06-09,-58.8660865,-27.4656671
4,B06,0.0634158162607087,2025-06-09,-58.8660865,-27.4656671
4,B07,0.06546379708581501,2025-06-09,-58.8660865,-27.4656671
4,B08,0.05618082649177975,2025-06-09,-58.8660865,-27.4656671
4,B8A,0.04333842173218727,2025-06-09,-58.8660865,-27.4656671
4,B11,0.00126075201357404,2025-06-09,-58.8660865,-27.4656671
4,B12,1.031882226622353e-4,2025-06-09,-58.8660865,-27.4656671
5,B01,0.01974058854911062,2025-06-09,-58.8655524,-27.4662249
5,B02,0.0349397539264626,2025-06-09,-58.8655524,-27.4662249
5,B03,0.06136816864212354,2025-06-09,-58.8655524,-27.4662249
5,B04,0.09329177273644342,2025-06-09,-58.8655524,-27.4662249
5,B05,0.09346959822707708,2025-06-09,-58.8655524,-27.4662249
5,B06,0.05549031785792775,2025-06-09,-58.8655524,-27.4662249
5,B07,0.057146189113458,2025-06-09,-58.8655524,-27.4662249
5,B08,0.04894437806473838,2025-06-09,-58.8655524,-27.4662249
5,B8A,0.03946323568622271,2025-06-09,-58.8655524,-27.4662249
5,B11,0.00174118613358587,2025-06-09,-58.8655524,-27.4662249
5,B12,0,2025-06-09,-58.8655524,-27.4662249
6,B01,0.02054118116696675,2025-06-09,-58.8650405,-27.4667455
6,B02,0.03407079353928566,2025-06-09,-58.8650405,-27.4667455
6,B03,0.06167758794294463,2025-06-09,-58.8650405,-27.4667455
6,B04,0.09084562874502604,2025-06-09,-58.8650405,-27.4667455
6,B05,0.08920231875446108,2025-06-09,-58.8650405,-27.4667455
6,B06,0.05346569791436195,2025-06-09,-58.8650405,-27.4667455
6,B07,0.05321470192737049,2025-06-09,-58.8650405,-27.4667455
6,B08,0.045924155248536,2025-06-09,-58.8650405,-27.4667455
6,B8A,0.03040025610890653,2025-06-09,-58.8650405,-27.4667455
6,B11,0.00205841329362657,2025-06-09,-58.8650405,-27.4667455
6,B12,0,2025-06-09,-58.8650405,-27.4667455
7,B01,0.01931408440901173,2025-06-09,-58.8643696,-27.467281
7,B02,0.03376167143384615,2025-06-09,-58.8643696,-27.467281
7,B03,0.06035585411720805,2025-06-09,-58.8643696,-27.467281
7,B04,0.08828575743569268,2025-06-09,-58.8643696,-27.467281
7,B05,0.08438044289747874,2025-06-09,-58.8643696,-27.467281
7,B06,0.04557290838824378,2025-06-09,-58.8643696,-27.467281
7,B07,0.04935920155710644,2025-06-09,-58.8643696,-27.467281
7,B08,0.04359837373097738,2025-06-09,-58.8643696,-27.467281
7,B8A,0.02771986068950759,2025-06-09,-58.8643696,-27.467281
7,B11,4.61347795660711e-4,2025-06-09,-58.8643696,-27.467281
7,B12,6.719031888577674e-5,2025-06-09,-58.8643696,-27.467281
8,B01,0.01926795476012759,2025-06-09,-58.8638821,-27.4677915
8,B02,0.03297314730783304,2025-06-09,-58.8638821,-27.4677915
8,B03,0.06071254114309946,2025-06-09,-58.8638821,-27.4677915
8,B04,0.085799274345239,2025-06-09,-58.8638821,-27.4677915
8,B05,0.08177136878172557,2025-06-09,-58.8638821,-27.4677915
8,B06,0.04314478486776352,2025-06-09,-58.8638821,-27.4677915
8,B07,0.04455175623297691,2025-06-09,-58.8638821,-27.4677915
8,B08,0.03675098179115189,2025-06-09,-58.8638821,-27.4677915
8,B8A,0.02619845109681288,2025-06-09,-58.8638821,-27.4677915
8,B11,9.65652835374284e-4,2025-06-09,-58.8638821,-27.4677915
8,B12,1.0242893282944958e-4,2025-06-09,-58.8638821,-27.4677915
9,B01,0.01996376841432518,2025-06-09,-58.8633339,-27.4683995
9,B02,0.03440299505988756,2025-06-09,-58.8633339,-27.4683995
9,B03,0.06083582258886761,2025-06-09,-58.8633339,-27.4683995
9,B04,0.0808599657482571,2025-06-09,-58.8633339,-27.4683995
9,B05,0.07418206416898304,2025-06-09,-58.8633339,-27.4683995
9,B06,0.03683632032738791,2025-06-09,-58.8633339,-27.4683995
9,B07,0.03923365804884168,2025-06-09,-58.8633339,-27.4683995
9,B08,0.03118706432481606,2025-06-09,-58.8633339,-27.4683995
9,B8A,0.02015769419570763,2025-06-09,-58.8633339,-27.4683995
9,B11,0.00140605603034297,2025-06-09,-58.8633339,-27.4683995
9,B12,0,2025-06-09,-58.8633339,-27.4683995
10,B01,0.01978456498020225,2025-06-09,-58.8628957,-27.469026
10,B02,0.03433319181203842,2025-06-09,-58.8628957,-27.469026
10,B03,0.05998698125282923,2025-06-09,-58.8628957,-27.469026
10,B04,0.07687694082657497,2025-06-09,-58.8628957,-27.469026
10,B05,0.06902598175737593,2025-06-09,-58.8628957,-27.469026
10,B06,0.03135780265761746,2025-06-09,-58.8628957,-27.469026
10,B07,0.03338314406573772,2025-06-09,-58.8628957,-27.469026
10,B08,0.02656074923773606,2025-06-09,-58.8628957,-27.469026
10,B8A,0.01605382292634911,2025-06-09,-58.8628957,-27.469026
10,B11,0.00187135469685826,2025-06-09,-58.8628957,-27.469026
10,B12,3.0338267808676595e-5,2025-06-09,-58.8628957,-27.469026
11,B01,0.02107016369700431,2025-06-09,-58.8619898,-27.4702427
11,B02,0.03341383569770389,2025-06-09,-58.8619898,-27.4702427
11,B03,0.05817090016272333,2025-06-09,-58.8619898,-27.4702427
11,B04,0.06639823731448916,2025-06-09,-58.8619898,-27.4702427
11,B05,0.05665513955884509,2025-06-09,-58.8619898,-27.4702427
11,B06,0.02357690429521931,2025-06-09,-58.8619898,-27.4702427
11,B07,0.02261878694925043,2025-06-09,-58.8619898,-27.4702427
11,B08,0.01884172567062907,2025-06-09,-58.8619898,-27.4702427
11,B8A,0.01200799809561835,2025-06-09,-58.8619898,-27.4702427
11,B11,0.00119327440754407,2025-06-09,-58.8619898,-27.4702427
11,B12,0,2025-06-09,-58.8619898,-27.4702427
12,B01,0.02045695504380597,2025-06-09,-58.8608351,-27.4709679
12,B02,0.03243370209303167,2025-06-09,-58.8608351,-27.4709679
12,B03,0.05598046961757871,2025-06-09,-58.8608351,-27.4709679
12,B04,0.05540401405758328,2025-06-09,-58.8608351,-27.4709679
12,B05,0.04354365832275814,2025-06-09,-58.8608351,-27.4709679
12,B06,0.01646007628490527,2025-06-09,-58.8608351,-27.4709679
12,B07,0.01821618547870053,2025-06-09,-58.8608351,-27.4709679
12,B08,0.01481180876079532,2025-06-09,-58.8608351,-27.4709679
12,B8A,0.0087146403061019,2025-06-09,-58.8608351,-27.4709679
12,B11,7.820856343540881e-5,2025-06-09,-58.8608351,-27.4709679
12,B12,6.476933970892181e-4,2025-06-09,-58.8608351,-27.4709679
13,B01,0.01892479881644249,2025-06-09,-58.860182,-27.4719335
13,B02,0.03083850919372505,2025-06-09,-58.860182,-27.4719335
13,B03,0.05099414371781879,2025-06-09,-58.860182,-27.4719335
13,B04,0.04092040285468101,2025-06-09,-58.860182,-27.4719335
13,B05,0.03020082703895039,2025-06-09,-58.860182,-27.4719335
13,B06,0.01267660047031111,2025-06-09,-58.860182,-27.4719335
13,B07,0.01159254523615042,2025-06-09,-58.860182,-27.4719335
13,B08,0.01011440478679206,2025-06-09,-58.860182,-27.4719335
13,B8A,0.00558277152271734,2025-06-09,-58.860182,-27.4719335
13,B11,2.846027944340474e-4,2025-06-09,-58.860182,-27.4719335
13,B12,2.7560700740044314e-4,2025-06-09,-58.860182,-27.4719335
14,B01,0.01970434892508718,2025-06-09,-58.8590467,-27.4731124
14,B02,0.02785316647754775,2025-06-09,-58.8590467,-27.4731124
14,B03,0.04805380437109205,2025-06-09,-58.8590467,-27.4731124
14,B04,0.03145813279681735,2025-06-09,-58.8590467,-27.4731124
14,B05,0.02170078539186053,2025-06-09,-58.8590467,-27.4731124
14,B06,0.00899723534368806,2025-06-09,-58.8590467,-27.4731124
14,B07,0.00861378391790721,2025-06-09,-58.8590467,-27.4731124
14,B08,0.00778722949326038,2025-06-09,-58.8590467,-27.4731124
14,B8A,0.00585897328952948,2025-06-09,-58.8590467,-27.4731124
14,B11,0.00132946908868487,2025-06-09,-58.8590467,-27.4731124
14,B12,0,2025-06-09,-58.8590467,-27.4731124
15,B01,0.01953489768008391,2025-06-09,-58.858122,-27.4735954
15,B02,0.029551808411876362,2025-06-09,-58.858122,-27.4735954
15,B03,0.04551120143797663,2025-06-09,-58.858122,-27.4735954
15,B04,0.02912781594528092,2025-06-09,-58.858122,-27.4735954
15,B05,0.01962561594943205,2025-06-09,-58.858122,-27.4735954
15,B06,0.00909455224043793,2025-06-09,-58.858122,-27.4735954
15,B07,0.0095218289643526,2025-06-09,-58.858122,-27.4735954
15,B08,0.00728462605426708,2025-06-09,-58.858122,-27.4735954
15,B8A,0.00693251854843563,2025-06-09,-58.858122,-27.4735954
15,B11,0.00211243952314058,2025-06-09,-58.858122,-27.4735954
15,B12,0,2025-06-09,-58.858122,-27.4735954
16,B01,0.01874402372373475,2025-06-09,-58.8572993,-27.4739893
16,B02,0.02745001721713278,2025-06-09,-58.8572993,-27.4739893
16,B03,0.04497965259684457,2025-06-09,-58.8572993,-27.4739893
16,B04,0.02804008622964223,2025-06-09,-58.8572993,-27.4739893
16,B05,0.018780584136645,2025-06-09,-58.8572993,-27.4739893
16,B06,0.00769279105588793,2025-06-09,-58.8572993,-27.4739893
16,B07,0.00757105379468864,2025-06-09,-58.8572993,-27.4739893
16,B08,0.00762323688508735,2025-06-09,-58.8572993,-27.4739893
16,B8A,0.00330489267232931,2025-06-09,-58.8572993,-27.4739893
16,B11,0.00177282345895138,2025-06-09,-58.8572993,-27.4739893
16,B12,1.1202228617750936e-4,2025-06-09,-58.8572993,-27.4739893
1,B01,0.03151063828004731,2025-09-12,-58.8679979,-27.4642555
1,B02,0.03440352896642354,2025-09-12,-58.8679979,-27.4642555
1,B03,0.05720445803470082,2025-09-12,-58.8679979,-27.4642555
1,B04,0.07031775638461113,2025-09-12,-58.8679979,-27.4642555
1,B05,0.05772573169734743,2025-09-12,-58.8679979,-27.4642555
1,B06,0.03073714073333475,2025-09-12,-58.8679979,-27.4642555
1,B07,0.03001950479423006,2025-09-12,-58.8679979,-27.4642555
1,B08,0.03073676406509346,2025-09-12,-58.8679979,-27.4642555
1,B8A,0.02471844616553022,2025-09-12,-58.8679979,-27.4642555
1,B11,0.02081415517669585,2025-09-12,-58.8679979,-27.4642555
1,B12,0.02809592957297961,2025-09-12,-58.8679979,-27.4642555
2,B01,0.01654766106771098,2025-09-12,-58.867435,-27.4646958
2,B02,0.02765828578008546,2025-09-12,-58.867435,-27.4646958
2,B03,0.05239820852875709,2025-09-12,-58.867435,-27.4646958
2,B04,0.06834053579303953,2025-09-12,-58.867435,-27.4646958
2,B05,0.0593439680006769,2025-09-12,-58.867435,-27.4646958
2,B06,0.0290017949624194,2025-09-12,-58.867435,-27.4646958
2,B07,0.02772010262641642,2025-09-12,-58.867435,-27.4646958
2,B08,0.02466764114797115,2025-09-12,-58.867435,-27.4646958
2,B8A,0.0153456555886401,2025-09-12,-58.867435,-27.4646958
2,B11,0.00104465975891798,2025-09-12,-58.867435,-27.4646958
2,B12,2.75857196862085e-5,2025-09-12,-58.867435,-27.4646958
3,B01,0.01778857885963387,2025-09-12,-58.8667423,-27.4652295
3,B02,0.03017939565082391,2025-09-12,-58.8667423,-27.4652295
3,B03,0.05385418608784675,2025-09-12,-58.8667423,-27.4652295
3,B04,0.06871744907564586,2025-09-12,-58.8667423,-27.4652295
3,B05,0.05884863808751106,2025-09-12,-58.8667423,-27.4652295
3,B06,0.02749212375945515,2025-09-12,-58.8667423,-27.4652295
3,B07,0.02852033699552218,2025-09-12,-58.8667423,-27.4652295
3,B08,0.02333668226169215,2025-09-12,-58.8667423,-27.4652295
3,B8A,0.01702521524081627,2025-09-12,-58.8667423,-27.4652295
3,B11,0.00314336627100904,2025-09-12,-58.8667423,-27.4652295
3,B12,0,2025-09-12,-58.8667423,-27.4652295
4,B01,0.01813029394381576,2025-09-12,-58.866003,-27.46574
4,B02,0.03033380438056257,2025-09-12,-58.866003,-27.46574
4,B03,0.05444363007942835,2025-09-12,-58.866003,-27.46574
4,B04,0.06448055969344245,2025-09-12,-58.866003,-27.46574
